"state","Undecided","Other","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","libties2","greties","greties2"
"WA",0.04,0,16435,"University of Washington/KCTS9",2012-10-18,2012-10-31,"Likely Voters",632,"Live Phone","Nonpartisan","None",0.36,0.57,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,6,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.05,0,16051,"Strategies 360 (D)",2012-10-17,2012-10-20,"Likely Voters",500,"Live Phone","Nonpartisan","None",0.39,0.52,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,17,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.04,0,15913,"PPP (D-Washington Conservation Voters)",2012-10-15,2012-10-16,"Likely Voters",574,"Automated Phone","Sponsor","Dem",0.45,0.5,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,21,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.03,0,15936,"University of Washington/KCTS9",2012-10-01,2012-10-16,"Likely Voters",644,"Live Phone","Nonpartisan","None",0.43,0.52,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,21,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.01,0,15884,"Rasmussen",2012-10-14,2012-10-14,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.42,0.55,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,23,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.03,0,15834,"SurveyUSA",2012-10-12,2012-10-14,"Likely Voters",543,"IVR/Online","Nonpartisan","None",0.4,0.54,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,23,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.03,0,15847,"YouGov",2012-10-04,2012-10-11,"Likely Voters",747,"Internet","Nonpartisan","None",0.39,0.56,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,26,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.03,0,15506,"SurveyUSA",2012-09-28,2012-09-30,"Likely Voters",540,"IVR/Online","Nonpartisan","None",0.36,0.56,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,37,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.04,0,15412,"Rasmussen",2012-09-26,2012-09-26,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.41,0.52,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,41,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.05,0,15356,"Gravis Marketing",2012-09-21,2012-09-22,"Likely Voters",625,"Automated Phone","Nonpartisan","None",0.39,0.56,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,45,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.03,0,15212,"YouGov",2012-09-07,2012-09-14,"Likely Voters",880,"Internet","Nonpartisan","None",0.39,0.53,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,53,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0,0,15051,"Elway",2012-09-09,2012-09-12,"Registered Voters",405,"Live Phone","Nonpartisan","None",0.36,0.53,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,55,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.04,0,14955,"SurveyUSA",2012-09-07,2012-09-09,"Likely Voters",524,"IVR/Online","Nonpartisan","None",0.38,0.54,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,58,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.17,0,15428,"Moore Information (R)",2012-08-06,2012-08-07,"Likely Voters",500,"Live Phone","Pollster","Rep",0.36,0.46,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,91,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.05,0,14569,"SurveyUSA",2012-08-01,2012-08-02,"Likely Voters",524,"IVR/Online","Nonpartisan","None",0.37,0.54,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,96,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0,0,14404,"SurveyUSA",2012-07-16,2012-07-18,"Registered Voters",630,"IVR/Online","Nonpartisan","None",0.37,0.46,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,111,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.05,0,14134,"PPP (D)",2012-06-14,2012-06-17,"Likely Voters",1073,"Automated Phone","Pollster","Dem",0.41,0.54,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,142,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0,0,14123,"Elway",2012-06-13,2012-06-16,"Registered Voters",408,"Live Phone","Nonpartisan","None",0.41,0.49,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,143,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.14,0,13766,"SurveyUSA",2012-05-08,2012-05-09,"Registered Voters",557,"IVR/Online","Nonpartisan","None",0.36,0.5,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,181,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.09,0,13025,"PPP (D)",2012-02-16,2012-02-19,"Likely Voters",1264,"Automated Phone","Pollster","Dem",0.38,0.53,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,261,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.11,0,13459,"SurveyUSA",2012-02-13,2012-02-15,"Registered Voters",572,"IVR/Online","Nonpartisan","None",0.39,0.5,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,265,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.12,0,13155,"Elway",2012-02-07,2012-02-09,"Likely Voters",405,"Live Phone","Nonpartisan","None",0.38,0.49,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,271,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WA",0.11,0,13154,"SurveyUSA",2012-01-12,2012-01-16,"Likely Voters",572,"IVR/Online","Nonpartisan","None",0.39,0.5,0,0,0,0.412946214321091,0.561633982996728,0.0135024104819812,0.00669585438052469,295,33,44,23,5.5,81.7,5.3,2.9,10.2,1.2,4.7,12.4,5081800,49.5,50.5,37.5,90.8,34.2,6,64129,21.4,26.1,12.9,14.5,4.5,10,9.7,47.3,46.8,19.3,8.7,10.6,1,0,1,85653,13.4,33486,11793,93.4,12.2,0,1,0,1,0,351259,16.200001,0.64,0.024762932,52.97403,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,9.32,0.77150625,74.52,0,2,0,0,1,0,0,0,0,0,0
"WV",0.1,0,14852,"R.L. Repass & Partners",2012-08-22,2012-08-25,"Likely Voters",401,"Mixed","Nonpartisan","None",0.52,0.38,0,0,0,0.622958424194333,0.355393041563873,0.00939982518890636,0.00657182319617921,73,43,41,16,1.6,94.9,4.8,0.6,1,0.1,0.3,1.4,1451557,48.9,51.1,42.2,86,19.6,7.3,42019,18.1,25.9,14.6,18.2,4.9,11.5,9.2,69.7,52.3,2.6,1.1,1.5,1,0,1,56568,16.8,23539,13258,94,17.9,1,0,0,1,1,327883,14.6,0.73,-0.381690949,48.20326,1,0,0,0,0,1,1,0,1,0,0,1,6.75,7.9,1,0,1,7.25,0.83294975,74.65,1,1,1,2,0,0,0,0,0,0,0
"WV",0.1,0,14877,"R.L. Repass & Partners",2012-04-25,2012-04-28,"Likely Voters",410,"Live Phone/Online","Nonpartisan","None",0.54,0.37,0,0,0,0.622958424194333,0.355393041563873,0.00939982518890636,0.00657182319617921,192,43,41,16,1.6,94.9,4.8,0.6,1,0.1,0.3,1.4,1451557,48.9,51.1,42.2,86,19.6,7.3,42019,18.1,25.9,14.6,18.2,4.9,11.5,9.2,69.7,52.3,2.6,1.1,1.5,1,0,1,56568,16.8,23539,13258,94,17.9,1,0,0,1,1,327883,14.6,0.73,-0.381690949,48.20326,1,0,0,0,0,1,1,0,1,0,0,1,6.75,7.9,1,0,1,7.25,0.83294975,74.65,1,1,1,2,0,0,0,0,0,0,0
"WI",0.01,0,16530,"PPP (D)",2012-11-02,2012-11-03,"Likely Voters",1256,"Automated Phone","Pollster","Dem",0.48,0.51,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,3,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0,0.01,16648,"Angus-Reid",2012-11-01,2012-11-03,"Likely Voters",454,"Internet","Nonpartisan","None",0.46,0.53,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,3,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.03,0.01,16588,"YouGov",2012-10-31,2012-11-03,"Likely Voters",1225,"Internet","Nonpartisan","None",0.46,0.5,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,3,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.08,0.02,16503,"Grove Insight (D-Project New America/USAction)",2012-11-01,2012-11-02,"Likely Voters",500,"Live Phone","Sponsor","Dem",0.42,0.48,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,4,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0,0.04,16473,"We Ask America",2012-10-30,2012-11-01,"Likely Voters",1210,"Automated Phone","Nonpartisan","None",0.45,0.52,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,5,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0,0,16431,"Wenzel Strategies (R-Citizens United)",2012-10-30,2012-10-31,"Likely Voters",1074,"Live Phone","Sponsor","Rep",0.47,0.49,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,6,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.02,0.01,16605,"Pulse Opinion Research/Let Freedom Ring (R)",2012-10-30,2012-10-30,"Likely Voters",1000,"Automated Phone","Sponsor","Rep",0.48,0.49,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,7,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.03,0,16352,"PPP (D-Health Care for America Now)",2012-10-29,2012-10-30,"Likely Voters",825,"Automated Phone","Sponsor","Dem",0.46,0.51,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,7,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.02,0,16423,"Rasmussen",2012-10-29,2012-10-29,"Likely Voters",750,"Automated Phone","Nonpartisan","None",0.49,0.49,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,8,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.03,0.02,16397,"NBC/WSJ/Marist",2012-10-28,2012-10-29,"Likely Voters",1065,"Live Phone","Nonpartisan","None",0.46,0.49,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,8,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0,0,16432,"St Norbert",2012-10-25,2012-10-29,"Likely Voters",402,"Live Phone","Nonpartisan","None",0.43,0.52,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,8,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
"WI",0.03,0,16383,"Marquette Law School",2012-10-25,2012-10-28,"Likely Voters",1243,"Live Phone","Nonpartisan","None",0.43,0.51,0,0,0,0.458854907747731,0.528277616530126,0.00666105251082474,0.00249801690373656,9,42,42,16,2.3,88.1,7.3,1.6,3.2,0.1,2.1,6.6,4340567,49.1,50.9,39.4,91.4,28.4,4.3,55638,19.6,25.9,13.8,15.6,4.5,9.8,7.9,71.4,45.4,8.7,4.7,4,0,1,2,72099,12.2,29563,10712,94.3,12.1,1,0,0,1,1,145058,14.4,0.46,-0.198858902,47.898,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5,1,0,1,7.25,0.67986,83.59,1,1,1,1,1,0,1,0,0,0,0
